id_mutation;nature_mutation;date_mutation
21737;Vente;2020-01-20
21738;Vente;2020-01-11
21739;Vente;2020-03-10
21740;Vente;2020-02-28
21741;Vente;2020-02-20
21742;Vente;2020-03-20
21743;Vente;2020-04-06
21744;Vente;2020-05-12
21745;Vente;2020-05-13
21746;Vente;2020-05-18
21747;Vente;2020-05-26
21748;Vente;2020-05-28
21749;Vente;2020-05-13
21750;Vente;2020-05-11
21751;Vente;2020-06-08
21752;Vente;2020-06-02
21753;Vente;2020-05-26
21754;Vente;2020-05-30
21755;Vente;2020-06-06
21756;Vente;2020-06-11
21757;Vente;2020-05-29
21758;Vente;2020-06-17
21759;Vente;2020-06-19
21760;Vente;2020-06-18
21761;Vente;2020-06-29
21762;Vente;2020-01-07
21763;Vente;2020-01-11
21764;Vente;2020-01-13
21765;Vente;2020-01-10
21766;Vente;2020-01-03
21767;Vente;2020-01-18
21768;Vente;2020-01-03
21769;Vente;2020-01-24
21770;Vente;2020-01-17
21771;Vente;2020-01-27
21772;Vente;2020-01-20
21773;Vente;2020-02-04
21774;Vente;2020-02-01
21775;Vente;2020-01-31
21776;Vente;2020-02-06
21777;Vente;2020-01-10
21778;Vente;2020-01-11
21779;Vente;2020-01-16
21780;Vente;2020-01-09
21781;Vente;2020-01-08
21782;Vente;2020-01-13
21783;Vente;2020-01-10
21784;Vente;2020-01-10
21785;Vente;2020-01-14
21786;Vente;2020-01-15
21787;Vente;2020-01-10
21788;Vente;2020-01-03
21789;Vente;2020-01-15
21790;Vente;2020-01-16
21791;Vente;2020-01-21
21792;Vente;2020-01-17
21793;Vente;2020-01-15
21794;Vente;2020-01-20
21795;Vente;2020-01-16
21796;Vente;2020-01-20
21797;Vente;2020-01-15
21798;Vente;2020-01-21
21799;Vente;2020-01-16
21800;Vente;2020-01-20
21801;Vente;2020-01-09
21802;Vente;2020-01-14
21803;Vente;2020-01-08
21804;Vente;2020-01-06
21805;Vente;2020-01-24
21806;Vente;2020-01-24
21807;Vente;2020-01-10
21808;Vente;2020-01-09
21809;Vente;2020-01-09
21810;Vente;2020-01-27
21811;Vente;2020-01-09
21812;Vente;2020-01-08
21813;Vente;2020-01-21
21814;Vente;2020-01-03
21815;Vente;2020-01-06
21816;Vente;2020-01-27
21817;Vente;2020-01-08
21818;Vente;2020-01-08
21819;Vente;2020-01-24
21820;Vente;2020-01-21
21821;Vente;2020-01-16
21822;Vente;2020-01-24
21823;Vente;2020-01-15
21824;Vente;2020-01-17
21825;Vente;2020-01-07
21826;Vente;2020-01-31
21827;Vente;2020-01-21
21828;Vente;2020-01-13
21829;Vente;2020-01-21
21830;Vente;2020-01-27
21831;Vente;2020-01-30
21832;Vente;2020-02-04
21833;Vente;2020-01-24
21834;Vente;2020-01-17
21835;Vente;2020-01-29
21836;Vente;2020-01-16
21837;Vente;2020-01-20
21838;Vente;2020-01-30
21839;Vente;2020-02-03
21840;Vente;2020-01-23
21841;Vente;2020-01-29
21842;Vente;2020-01-28
21843;Vente;2020-01-29
21844;Vente;2020-01-15
21845;Vente;2020-01-27
21846;Vente;2020-02-03
21847;Vente;2020-01-29
21848;Vente;2020-02-07
21849;Vente;2020-02-07
21850;Vente;2020-02-13
21851;Vente;2020-02-12
21852;Vente;2020-02-03
21853;Vente;2020-02-14
21854;Vente;2020-01-31
21855;Vente;2020-01-31
21856;Vente;2020-02-14
21857;Vente;2020-01-27
21858;Vente;2020-02-05
21859;Vente;2020-02-17
21860;Vente;2020-02-05
21861;Vente;2020-02-07
21862;Vente;2020-02-07
21863;Vente;2020-02-12
21864;Vente;2020-01-21
21865;Vente;2020-02-13
21866;Vente;2020-02-07
21867;Vente;2020-01-27
21868;Vente;2020-02-12
21869;Vente;2020-01-31
21870;Vente;2020-01-28
21871;Vente;2020-02-04
21872;Vente;2020-02-14
21873;Vente;2020-02-13
21874;Vente;2020-02-05
21875;Vente;2020-02-06
21876;Vente;2020-01-29
21877;Vente;2020-02-03
21878;Vente;2020-02-14
21879;Vente;2020-02-06
21880;Vente;2020-02-14
21881;Vente;2020-02-21
21882;Vente;2020-02-17
21883;Vente;2020-01-30
21884;Vente;2020-02-26
21885;Vente;2020-02-26
21886;Vente;2020-01-30
21887;Vente;2020-02-24
21888;Vente;2020-02-19
21889;Vente;2020-02-17
21890;Vente;2020-02-14
21891;Vente;2020-01-28
21892;Vente;2020-02-04
21893;Vente;2020-02-24
21894;Vente;2020-02-04
21895;Vente;2020-02-04
21896;Vente;2020-02-03
21897;Vente;2020-02-20
21898;Vente;2020-02-28
21899;Vente;2020-02-06
21900;Vente;2020-02-28
21901;Vente;2020-02-21
21902;Vente;2020-02-08
21903;Vente;2020-02-07
21904;Vente;2020-02-18
21905;Vente;2020-02-07
21906;Vente;2020-02-24
21907;Vente;2020-02-04
21908;Vente;2020-02-17
21909;Vente;2020-02-27
21910;Vente;2020-02-07
21911;Vente;2020-02-27
21912;Vente;2020-02-24
21913;Vente;2020-02-28
21914;Vente;2020-02-21
21915;Vente;2020-02-26
21916;Vente;2020-02-07
21917;Vente;2020-02-25
21918;Vente;2020-02-18
21919;Vente;2020-02-26
21920;Vente;2020-02-19
21921;Vente;2020-02-19
21922;Vente;2020-03-06
21923;Vente;2020-02-18
21924;Vente;2020-02-27
21925;Vente;2020-03-02
21926;Vente;2020-02-28
21927;Vente;2020-03-06
21928;Vente;2020-03-09
21929;Vente;2020-03-05
21930;Vente;2020-03-11
21931;Vente;2020-02-17
21932;Vente;2020-03-10
21933;Vente;2020-03-10
21934;Vente;2020-03-10
21935;Vente;2020-03-03
21936;Vente;2020-02-14
21937;Vente;2020-02-17
21938;Vente;2020-02-27
21939;Vente;2020-02-28
21940;Vente;2020-02-27
21941;Vente;2020-02-19
21942;Vente;2020-02-26
21943;Vente;2020-03-10
21944;Vente;2020-02-24
21945;Vente;2020-03-04
21946;Vente;2020-03-03
21947;Vente;2020-02-24
21948;Vente;2020-02-21
21949;Vente;2020-02-26
21950;Vente;2020-03-06
21951;Vente;2020-02-25
21952;Vente;2020-03-12
21953;Vente;2020-03-11
21954;Vente;2020-02-18
21955;Vente;2020-02-25
21956;Vente;2020-02-18
21957;Vente;2020-02-27
21958;Vente;2020-02-27
21959;Vente;2020-03-06
21960;Vente;2020-03-06
21961;Vente;2020-02-28
21962;Vente;2020-03-13
21963;Vente;2020-02-28
21964;Vente;2020-03-05
21965;Vente;2020-03-17
21966;Vente;2020-03-10
21967;Vente;2020-03-03
21968;Vente;2020-03-13
21969;Vente;2020-03-02
21970;Vente;2020-03-23
21971;Vente;2020-03-16
21972;Vente;2020-03-10
21973;Vente;2020-03-17
21974;Vente;2020-03-20
21975;Vente;2020-03-06
21976;Vente;2020-03-10
21977;Vente;2020-02-28
21978;Vente;2020-03-03
21979;Vente;2020-02-28
21980;Vente;2020-03-24
21981;Vente;2020-03-13
21982;Vente;2020-03-27
21983;Vente;2020-04-02
21984;Vente;2020-03-27
21985;Vente;2020-03-07
21986;Vente;2020-03-06
21987;Vente;2020-04-03
21988;Vente;2020-03-09
21989;Vente;2020-04-01
21990;Vente;2020-03-31
21991;Vente;2020-03-12
21992;Vente;2020-03-11
21993;Vente;2020-03-02
21994;Vente;2020-02-21
21995;Vente;2020-04-07
21996;Vente;2020-03-10
21997;Vente;2020-03-12
21998;Vente;2020-04-24
21999;Vente;2020-04-08
22000;Vente;2020-04-24
22001;Vente;2020-03-20
22002;Vente;2020-04-24
22003;Vente;2020-03-03
22004;Vente;2020-04-30
22005;Vente;2020-04-29
22006;Vente;2020-04-29
22007;Vente;2020-04-30
22008;Vente;2020-04-28
22009;Vente;2020-04-29
22010;Vente;2020-05-11
22011;Vente;2020-04-24
22012;Vente;2020-05-15
22013;Vente;2020-03-19
22014;Vente;2020-05-12
22015;Vente;2020-05-12
22016;Vente;2020-05-14
22017;Vente;2020-05-15
22018;Vente;2020-05-18
22019;Vente;2020-05-19
22020;Vente;2020-05-26
22021;Vente;2020-05-15
22022;Vente;2020-05-18
22023;Vente;2020-05-20
22024;Vente;2020-05-15
22025;Vente;2020-05-20
22026;Vente;2020-05-18
22027;Vente;2020-05-18
22028;Vente;2020-05-22
22029;Vente;2020-05-25
22030;Vente;2020-05-23
22031;Vente;2020-05-29
22032;Vente;2020-05-22
22033;Vente;2020-05-22
22034;Vente;2020-05-19
22035;Vente;2020-05-15
22036;Vente;2020-05-22
22037;Vente;2020-05-12
22038;Vente;2020-05-27
22039;Vente;2020-05-22
22040;Vente;2020-05-28
22041;Vente;2020-05-28
22042;Vente;2020-05-22
22043;Vente;2020-05-26
22044;Vente;2020-05-22
22045;Vente;2020-05-28
22046;Vente;2020-05-27
22047;Vente;2020-05-27
22048;Vente;2020-05-14
22049;Vente;2020-05-29
22050;Vente;2020-06-03
22051;Vente;2020-06-04
22052;Vente;2020-05-26
22053;Vente;2020-05-12
22054;Vente;2020-06-05
22055;Vente;2020-05-29
22056;Vente;2020-05-25
22057;Vente;2020-06-03
22058;Vente;2020-05-25
22059;Vente;2020-06-08
22060;Vente;2020-05-28
22061;Vente;2020-05-29
22062;Vente;2020-05-21
22063;Vente;2020-06-02
22064;Vente;2020-05-20
22065;Vente;2020-06-09
22066;Vente;2020-06-09
22067;Vente;2020-05-19
22068;Vente;2020-05-28
22069;Vente;2020-06-05
22070;Vente;2020-06-12
22071;Vente;2020-06-08
22072;Vente;2020-05-29
22073;Vente;2020-06-15
22074;Vente;2020-05-27
22075;Vente;2020-05-29
22076;Vente;2020-06-10
22077;Vente;2020-06-04
22078;Vente;2020-06-10
22079;Vente;2020-06-02
22080;Vente;2020-06-16
22081;Vente;2020-06-18
22082;Vente;2020-05-29
22083;Vente;2020-06-04
22084;Vente;2020-06-04
22085;Vente;2020-06-19
22086;Vente;2020-06-11
22087;Vente;2020-05-26
22088;Vente;2020-05-20
22089;Vente;2020-06-22
22090;Vente;2020-06-04
22091;Vente;2020-06-15
22092;Vente;2020-06-12
22093;Vente;2020-06-12
22094;Vente;2020-06-02
22095;Vente;2020-06-15
22096;Vente;2020-06-12
22097;Vente;2020-06-09
22098;Vente;2020-06-08
22099;Vente;2020-06-15
22100;Vente;2020-06-11
22101;Vente;2020-06-09
22102;Vente;2020-06-12
22103;Vente;2020-06-09
22104;Vente;2020-06-04
22105;Vente;2020-06-03
22106;Vente;2020-06-17
22107;Vente;2020-06-09
22108;Vente;2020-05-29
22109;Vente;2020-05-29
22110;Vente;2020-06-19
22111;Vente;2020-06-24
22112;Vente;2020-05-26
22113;Vente;2020-06-12
22114;Vente;2020-06-17
22115;Vente;2020-06-24
22116;Vente;2020-06-25
22117;Vente;2020-06-08
22118;Vente;2020-06-18
22119;Vente;2020-06-15
22120;Vente;2020-06-19
22121;Vente;2020-06-18
22122;Vente;2020-06-19
22123;Vente;2020-06-22
22124;Vente;2020-06-19
22125;Vente;2020-06-24
22126;Vente;2020-05-27
22127;Vente;2020-06-22
22128;Vente;2020-06-17
22129;Vente;2020-06-04
22130;Vente;2020-06-26
22131;Vente;2020-06-25
22132;Vente;2020-06-29
22133;Vente;2020-06-30
22134;Vente;2020-06-24
22135;Vente;2020-06-26
22136;Vente;2020-06-26
22137;Vente;2020-06-26
22138;Vente;2020-06-26
22139;Vente;2020-06-23
22140;Vente;2020-06-24
22141;Vente;2020-06-03
22142;Vente;2020-06-22
22143;Vente;2020-06-25
22144;Vente;2020-06-04
22145;Vente;2020-06-29
22146;Vente;2020-06-30
22147;Vente;2020-06-30
22148;Vente;2020-05-29
22149;Vente;2020-06-18
22150;Vente;2020-06-11
22151;Vente;2020-06-30
22152;Vente;2020-06-29
22153;Vente;2020-06-23
22154;Vente;2020-06-23
22155;Vente;2020-06-25
22156;Vente;2020-02-03
22157;Vente;2020-06-12
22158;Vente;2020-06-15
22159;Vente;2020-06-26
22160;Vente;2020-06-19
22161;Vente;2020-06-25
22162;Vente;2020-06-26
22163;Vente;2020-06-30
22164;Vente;2020-06-29
22165;Vente;2020-06-23
22166;Vente;2020-05-20
22167;Vente;2020-01-03
22168;Vente;2020-01-09
22169;Vente;2020-01-11
22170;Vente;2020-01-08
22171;Vente;2020-01-09
22172;Vente;2020-01-10
22173;Vente;2020-01-09
22174;Vente;2020-01-13
22175;Vente;2020-01-08
22176;Vente;2020-01-08
22177;Vente;2020-01-03
22178;Vente;2020-01-17
22179;Vente;2020-01-10
22180;Vente;2020-01-10
22181;Vente;2020-01-09
22182;Vente;2020-01-03
22183;Vente;2020-01-02
22184;Vente;2020-01-16
22185;Vente;2020-01-17
22186;Vente;2020-01-06
22187;Vente;2020-01-27
22188;Vente;2020-01-13
22189;Vente;2020-01-21
22190;Vente;2020-01-24
22191;Vente;2020-01-24
22192;Vente;2020-01-17
22193;Vente;2020-01-20
22194;Vente;2020-01-21
22195;Vente;2020-01-10
22196;Vente;2020-01-31
22197;Vente;2020-01-24
22198;Vente;2020-01-31
22199;Vente;2020-01-17
22200;Vente;2020-01-15
22201;Vente;2020-01-13
22202;Vente;2020-01-27
22203;Vente;2020-01-15
22204;Vente;2020-01-24
22205;Vente;2020-01-29
22206;Vente;2020-02-05
22207;Vente;2020-01-10
22208;Vente;2020-01-28
22209;Vente;2020-01-30
22210;Vente;2020-01-09
22211;Vente;2020-01-27
22212;Vente;2020-01-30
22213;Vente;2020-01-13
22214;Vente;2020-02-07
22215;Vente;2020-01-27
22216;Vente;2020-01-29
22217;Vente;2020-01-28
22218;Vente;2020-01-31
22219;Vente;2020-01-28
22220;Vente;2020-01-31
22221;Vente;2020-01-21
22222;Vente;2020-01-23
22223;Vente;2020-02-06
22224;Vente;2020-02-05
22225;Vente;2020-02-07
22226;Vente;2020-01-29
22227;Vente;2020-01-31
22228;Vente;2020-01-17
22229;Vente;2020-01-30
22230;Vente;2020-01-15
22231;Vente;2020-02-12
22232;Vente;2020-01-17
22233;Vente;2020-02-13
22234;Vente;2020-01-31
22235;Vente;2020-02-17
22236;Vente;2020-01-23
22237;Vente;2020-02-06
22238;Vente;2020-01-29
22239;Vente;2020-02-11
22240;Vente;2020-02-13
22241;Vente;2020-01-29
22242;Vente;2020-02-05
22243;Vente;2020-02-03
22244;Vente;2020-02-12
22245;Vente;2020-01-22
22246;Vente;2020-02-19
22247;Vente;2020-01-31
22248;Vente;2020-02-11
22249;Vente;2020-02-10
22250;Vente;2020-02-10
22251;Vente;2020-02-11
22252;Vente;2020-02-20
22253;Vente;2020-02-17
22254;Vente;2020-02-18
22255;Vente;2020-02-06
22256;Vente;2020-02-25
22257;Vente;2020-02-20
22258;Vente;2020-02-17
22259;Vente;2020-01-29
22260;Vente;2020-01-29
22261;Vente;2020-01-30
22262;Vente;2020-02-11
22263;Vente;2020-02-07
22264;Vente;2020-02-26
22265;Vente;2020-01-31
22266;Vente;2020-02-03
22267;Vente;2020-02-25
22268;Vente;2020-02-27
22269;Vente;2020-02-24
22270;Vente;2020-02-21
22271;Vente;2020-01-29
22272;Vente;2020-02-28
22273;Vente;2020-02-20
22274;Vente;2020-02-21
22275;Vente;2020-02-03
22276;Vente;2020-02-11
22277;Vente;2020-02-13
22278;Vente;2020-03-06
22279;Vente;2020-02-11
22280;Vente;2020-03-05
22281;Vente;2020-02-12
22282;Vente;2020-02-21
22283;Vente;2020-02-14
22284;Vente;2020-02-28
22285;Vente;2020-02-17
22286;Vente;2020-02-27
22287;Vente;2020-02-13
22288;Vente;2020-02-14
22289;Vente;2020-02-21
22290;Vente;2020-02-26
22291;Vente;2020-03-02
22292;Vente;2020-03-02
22293;Vente;2020-02-26
22294;Vente;2020-02-26
22295;Vente;2020-02-27
22296;Vente;2020-03-03
22297;Vente;2020-03-04
22298;Vente;2020-02-19
22299;Vente;2020-03-06
22300;Vente;2020-02-17
22301;Vente;2020-02-13
22302;Vente;2020-03-05
22303;Vente;2020-03-10
22304;Vente;2020-03-06
22305;Vente;2020-03-05
22306;Vente;2020-02-21
22307;Vente;2020-02-20
22308;Vente;2020-02-27
22309;Vente;2020-02-18
22310;Vente;2020-02-14
22311;Vente;2020-03-05
22312;Vente;2020-03-06
22313;Vente;2020-03-13
22314;Vente;2020-03-06
22315;Vente;2020-03-02
22316;Vente;2020-03-11
22317;Vente;2020-03-10
22318;Vente;2020-03-12
22319;Vente;2020-02-24
22320;Vente;2020-02-21
22321;Vente;2020-03-12
22322;Vente;2020-03-09
22323;Vente;2020-03-16
22324;Vente;2020-03-03
22325;Vente;2020-02-28
22326;Vente;2020-02-28
22327;Vente;2020-03-13
22328;Vente;2020-03-12
22329;Vente;2020-03-04
22330;Vente;2020-03-16
22331;Vente;2020-02-26
22332;Vente;2020-03-02
22333;Vente;2020-03-16
22334;Vente;2020-03-05
22335;Vente;2020-03-11
22336;Vente;2020-03-12
22337;Vente;2020-03-18
22338;Vente;2020-03-03
22339;Vente;2020-03-16
22340;Vente;2020-03-16
22341;Vente;2020-03-25
22342;Vente;2020-03-16
22343;Vente;2020-02-26
22344;Vente;2020-03-06
22345;Vente;2020-03-18
22346;Vente;2020-03-13
22347;Vente;2020-03-14
22348;Vente;2020-03-31
22349;Vente;2020-04-08
22350;Vente;2020-04-03
22351;Vente;2020-04-03
22352;Vente;2020-04-09
22353;Vente;2020-04-03
22354;Vente;2020-04-02
22355;Vente;2020-04-08
22356;Vente;2020-03-30
22357;Vente;2020-04-16
22358;Vente;2020-04-20
22359;Vente;2020-04-14
22360;Vente;2020-04-01
22361;Vente;2020-04-10
22362;Vente;2020-03-31
22363;Vente;2020-04-09
22364;Vente;2020-04-14
22365;Vente;2020-04-16
22366;Vente;2020-04-09
22367;Vente;2020-04-21
22368;Vente;2020-04-24
22369;Vente;2020-04-23
22370;Vente;2020-04-14
22371;Vente;2020-03-16
22372;Vente;2020-04-30
22373;Vente;2020-05-05
22374;Vente;2020-04-30
22375;Vente;2020-04-10
22376;Vente;2020-05-06
22377;Vente;2020-05-05
22378;Vente;2020-04-03
22379;Vente;2020-04-28
22380;Vente;2020-05-11
22381;Vente;2020-05-12
22382;Vente;2020-05-05
22383;Vente;2020-04-17
22384;Vente;2020-04-28
22385;Vente;2020-05-12
22386;Vente;2020-05-15
22387;Vente;2020-04-30
22388;Vente;2020-05-14
22389;Vente;2020-05-16
22390;Vente;2020-04-07
22391;Vente;2020-05-20
22392;Vente;2020-05-14
22393;Vente;2020-05-20
22394;Vente;2020-05-07
22395;Vente;2020-05-15
22396;Vente;2020-05-18
22397;Vente;2020-05-11
22398;Vente;2020-04-30
22399;Vente;2020-04-17
22400;Vente;2020-05-15
22401;Vente;2020-05-11
22402;Vente;2020-05-12
22403;Vente;2020-05-15
22404;Vente;2020-04-30
22405;Vente;2020-04-30
22406;Vente;2020-05-20
22407;Vente;2020-05-22
22408;Vente;2020-05-22
22409;Vente;2020-05-20
22410;Vente;2020-05-18
22411;Vente;2020-05-26
22412;Vente;2020-05-18
22413;Vente;2020-05-18
22414;Vente;2020-03-04
22415;Vente;2020-03-02
22416;Vente;2020-05-18
22417;Vente;2020-05-20
22418;Vente;2020-05-22
22419;Vente;2020-05-25
22420;Vente;2020-05-20
22421;Vente;2020-05-22
22422;Vente;2020-05-18
22423;Vente;2020-05-25
22424;Vente;2020-05-20
22425;Vente;2020-05-15
22426;Vente;2020-05-26
22427;Vente;2020-05-22
22428;Vente;2020-05-15
22429;Vente;2020-05-26
22430;Vente;2020-05-22
22431;Vente;2020-05-15
22432;Vente;2020-06-02
22433;Vente;2020-05-29
22434;Vente;2020-05-22
22435;Vente;2020-05-25
22436;Vente;2020-05-22
22437;Vente;2020-05-20
22438;Vente;2020-05-14
22439;Vente;2020-05-29
22440;Vente;2020-05-15
22441;Vente;2020-06-05
22442;Vente;2020-05-27
22443;Vente;2020-03-06
22444;Vente;2020-05-26
22445;Vente;2020-05-25
22446;Vente;2020-05-28
22447;Vente;2020-05-26
22448;Vente;2020-05-28
22449;Vente;2020-05-27
22450;Vente;2020-05-25
22451;Vente;2020-05-13
22452;Vente;2020-05-25
22453;Vente;2020-05-20
22454;Vente;2020-05-28
22455;Vente;2020-05-22
22456;Vente;2020-06-05
22457;Vente;2020-06-01
22458;Vente;2020-05-18
22459;Vente;2020-06-10
22460;Vente;2020-05-27
22461;Vente;2020-05-14
22462;Vente;2020-06-04
22463;Vente;2020-06-12
22464;Vente;2020-06-12
22465;Vente;2020-06-15
22466;Vente;2020-06-09
22467;Vente;2020-02-20
22468;Vente;2020-03-16
22469;Vente;2020-06-11
22470;Vente;2020-06-15
22471;Vente;2020-06-10
22472;Vente;2020-06-09
22473;Vente;2020-06-08
22474;Vente;2020-06-12
22475;Vente;2020-06-04
22476;Vente;2020-05-27
22477;Vente;2020-06-17
22478;Vente;2020-06-09
22479;Vente;2020-06-12
22480;Vente;2020-06-09
22481;Vente;2020-06-05
22482;Vente;2020-06-17
22483;Vente;2020-05-29
22484;Vente;2020-06-17
22485;Vente;2020-06-11
22486;Vente;2020-05-29
22487;Vente;2020-06-15
22488;Vente;2020-06-17
22489;Vente;2020-06-08
22490;Vente;2020-06-25
22491;Vente;2020-06-10
22492;Vente;2020-06-29
22493;Vente;2020-06-15
22494;Vente;2020-05-22
22495;Vente;2020-06-18
22496;Vente;2020-06-19
22497;Vente;2020-06-29
22498;Vente;2020-06-22
22499;Vente;2020-06-15
22500;Vente;2020-06-26
22501;Vente;2020-06-29
22502;Vente;2020-06-11
22503;Vente;2020-06-24
22504;Vente;2020-06-12
22505;Vente;2020-06-03
22506;Vente;2020-06-22
22507;Vente;2020-06-10
22508;Vente;2020-06-26
22509;Vente;2020-06-18
22510;Vente;2020-06-22
22511;Vente;2020-06-19
22512;Vente;2020-06-23
22513;Vente;2020-06-18
22514;Vente;2020-06-26
22515;Vente;2020-06-24
22516;Vente;2020-06-29
22517;Vente;2020-06-22
22518;Vente;2020-06-30
22519;Vente;2020-06-15
22520;Vente;2020-06-18
22521;Vente;2020-06-17
22522;Vente;2020-06-25
22523;Vente;2020-06-30
22524;Vente;2020-06-26
22525;Vente;2020-06-26
22526;Vente;2020-06-29
22527;Vente;2020-06-30
22528;Vente;2020-06-19
22529;Vente;2020-06-26
22530;Vente;2020-06-29
22531;Vente;2020-06-30
22532;Vente;2020-06-25
22533;Vente;2020-06-29
22534;Vente;2020-01-03
22535;Vente;2020-01-03
22536;Vente;2020-01-07
22537;Vente;2020-01-10
22538;Vente;2020-01-10
22539;Vente;2020-01-06
22540;Vente;2020-01-17
22541;Vente;2020-01-14
22542;Vente;2020-01-22
22543;Vente;2020-01-21
22544;Vente;2020-01-15
22545;Vente;2020-01-16
22546;Vente;2020-01-17
22547;Vente;2020-01-24
22548;Vente;2020-01-28
22549;Vente;2020-01-20
22550;Vente;2020-01-27
22551;Vente;2020-02-07
22552;Vente;2020-01-30
22553;Vente;2020-01-17
22554;Vente;2020-01-16
22555;Vente;2020-01-24
22556;Vente;2020-01-30
22557;Vente;2020-02-06
22558;Vente;2020-01-31
22559;Vente;2020-02-14
22560;Vente;2020-01-28
22561;Vente;2020-02-03
22562;Vente;2020-01-28
22563;Vente;2020-02-06
22564;Vente;2020-02-12
22565;Vente;2020-02-19
22566;Vente;2020-02-27
22567;Vente;2020-02-07
22568;Vente;2020-02-07
22569;Vente;2020-02-18
22570;Vente;2020-02-27
22571;Vente;2020-01-28
22572;Vente;2020-02-10
22573;Vente;2020-02-11
22574;Vente;2020-02-14
22575;Vente;2020-02-14
22576;Vente;2020-02-10
22577;Vente;2020-02-21
22578;Vente;2020-02-25
22579;Vente;2020-02-13
22580;Vente;2020-02-18
22581;Vente;2020-02-20
22582;Vente;2020-02-14
22583;Vente;2020-02-17
22584;Vente;2020-02-27
22585;Vente;2020-02-28
22586;Vente;2020-02-27
22587;Vente;2020-02-19
22588;Vente;2020-02-17
22589;Vente;2020-02-20
22590;Vente;2020-02-14
22591;Vente;2020-02-14
22592;Vente;2020-03-06
22593;Vente;2020-02-26
22594;Vente;2020-03-06
22595;Vente;2020-03-19
22596;Vente;2020-02-27
22597;Vente;2020-03-19
22598;Vente;2020-02-18
22599;Vente;2020-03-13
22600;Vente;2020-02-28
22601;Vente;2020-03-13
22602;Vente;2020-03-13
22603;Vente;2020-03-11
22604;Vente;2020-03-03
22605;Vente;2020-02-27
22606;Vente;2020-02-28
22607;Vente;2020-02-28
22608;Vente;2020-03-19
22609;Vente;2020-03-30
22610;Vente;2020-03-31
22611;Vente;2020-04-01
22612;Vente;2020-03-13
22613;Vente;2020-03-17
