id_bien;voie;fk_commune;surface_carrez;type_local;nombre_pieces;numero_lot
2739;40 BD LECCIA;319;65.92;Appartement;4;19
2740;22 RUE BERNARD;319;33;Appartement;1;2
2741;54 CHE DU BASSIN;320;86.46;Maison;4;2
2742;1 RUE FRANCOIS MASSABO;314;54;Appartement;3;107
2743;30 BD DE LA LIBERTE;316;61.45;Appartement;3;28
2744;22 BD GOUZIAN;319;35.8;Appartement;1;5
2745;5002 TSSE DU CHATEAU VENTO;320;17.76;Appartement;1;199
2746;70 AV CLAUDE MONET;320;66.11;Appartement;3;408
2747;24 RUE DES ABEILLES;316;80.08;Appartement;3;20
2748;10 RUE ELZEARD ROUGIER;315;67.4;Appartement;4;34
2749;45 AV CAMILLE PELLETAN;314;40.04;Appartement;2;5
2750;78 RUE CHEVALIER PAUL;314;30.83;Appartement;1;185
2751;9 RUE JEAN MARC CATHALA;314;56.14;Appartement;3;101
2752;1 RUE PLUMIER;314;57.08;Appartement;3;13
2753;77 BD DE PLOMBIERES;319;38.48;Appartement;2;267
2754;17 RUE PLUMIER;314;87.84;Appartement;4;8
2755;68 BD ROUGIER;315;27.72;Appartement;2;5
2756;15 RUE SAINT BRUNO;315;37;Appartement;2;3
2757;150 RUE RABELAIS;317;34.75;Appartement;2;43
2758;20 BD BERNABO;318;52.12;Appartement;3;235
2759;6 CHE DE BIZET;317;19.04;Appartement;1;83
2760;19 AV DE ST ANTOINE;318;36.18;Appartement;2;58
2761;28 BD PAUL ARENE;320;37.73;Appartement;2;2
2762;17 BD DU CDT FINAT DUCLOS;320;35.85;Appartement;2;6
2763;24 ALL LEON GAMBETTA;316;103.12;Appartement;3;11
2764;14 BD GARIBALDI;316;100.24;Appartement;3;6
2765;11 RUE CONSOLAT;316;22.99;Appartement;1;13
2766;5001 CITE BEAUSOLEIL B ROUX PR;315;51.69;Appartement;3;736
2767;358 CHE DU LITTORAL;318;54.99;Appartement;3;134
2768;3 TRA FAVANT;317;50.93;Appartement;3;3
2769;1 BD ROGER CHIEUSSE;317;82.76;Appartement;4;36
2770;23 RUE NATIONALE;316;21.43;Appartement;1;10
2771;2 RUE SAINT LAURENT;314;46.54;Appartement;2;79
2772;22 RUE TOUSSAINT;319;63.19;Maison;3;8
2773;40 RUE SAINT ANDRE;320;60.49;Appartement;4;15
2774;22 RUE DES HEROS;316;19.26;Appartement;1;4
2775;9002 RUE RANQUE;316;28.43;Appartement;1;115
2776;26 BD GOUZIAN;319;27.7;Appartement;1;12
2777;141 BD FRANCOISE DUPARC;315;52.54;Appartement;3;113
2778;28 RUE ST GABRIEL;320;42.29;Appartement;2;66
2779;23 RUE GABRIEL AUDISIO;320;74.64;Appartement;4;111
2780;12 BD CHARLES NEDELEC;316;65.58;Appartement;3;404
2781;2 RUE PLUMIER;314;47.09;Appartement;2;12
2782;12 PL STRASBOURG PAUL CERMOLACCE;319;102.15;Appartement;4;15
2783;9 AV DE ST ANTOINE;318;63.07;Appartement;4;13
2784;39 CHE DE GIBBES;320;62.64;Appartement;4;40
2785;19 IMP DE ROUX;315;38.3;Appartement;2;504
2786;27 RUE DU GENIE;319;45.19;Appartement;2;5
2787;72 RUE CURIOL;316;84.43;Appartement;3;1
2788;3 QUAI RIVE NEUVE;316;71.22;Appartement;3;44
2789;93 BD LONGCHAMP;316;21.23;Appartement;1;17
2790;2 RUE JEAN FRANCOIS LECA;314;32.06;Appartement;1;7
2791;5003 RES MARITIME;318;53.36;Appartement;3;172
2792;9 RUE BIR HAKEIM;316;39;Appartement;1;218
2793;5001  LES ROSIERS;320;47;Appartement;3;507
2794;9 RUE JEAN CRISTOFOL;319;23.2;Appartement;1;110
2795;41 RUE D ISOARD;316;16.29;Appartement;1;246
2796;47 RUE DE LA REPUBLIQUE;314;27.65;Appartement;1;408
2797;5 BD VIALA;318;58.42;Appartement;3;3
2798;31 BD PHILIPPON;315;78.72;Appartement;3;3
2799;16 RUE BEAUMONT;316;40;Appartement;1;7
2800;39 BD KRAEMER;320;51.82;Appartement;3;3
2801;34 BD PARDIGON;315;22.8;Appartement;1;8
2802;21 RUE ORAN;315;33.77;Appartement;1;8
2803;9 RUE JEAN CRISTOFOL;319;21.8;Appartement;1;178
2804;19 AV DES CHARTREUX;315;80.04;Appartement;3;2
2805;57 RUE DU COQ;316;75.02;Appartement;3;141
2806;5001 CITE BEAUSOLEIL B ROUX PR;315;59.94;Appartement;4;622
2807;79 BD DE LA MEDITERRANEE;318;28.06;Appartement;2;2
2808;7 RUE PUJOL;315;22.59;Appartement;3;9
2809;11 BD SAKAKINI;315;64.1;Appartement;3;16
2810;257 BD CHAVE;315;53.77;Appartement;3;139
2811;60 BD JARDIN ZOOLOGIQUE;315;49.19;Appartement;3;282
2812;16 BD PARDIGON;315;38.1;Appartement;2;7
2813;20 BD JEAN BAPTISTE IVALDI;315;31.05;Appartement;1;4
2814;19 BD DAUZAC;315;45.12;Appartement;2;15
2815;34 RUE DU PETIT PUITS;314;22.7;Appartement;1;13
2816;28 RUE ADOLPHE THIERS;316;46.81;Appartement;2;1
2817;51 RUE DU PANIER;314;52.02;Appartement;3;4
2818;47 CR DE FONTAINIEU;320;64.28;Appartement;3;117
2819;6 CHE DE BIZET;317;38.79;Appartement;2;100
2820;37 AV DU MERLAN;320;27.53;Appartement;2;17
2821;20 RUE DE LA CATHEDRALE;314;17.2;Appartement;1;9
2822;7 RUE RICARD;319;36.47;Appartement;1;3
2823;58 RUE DE CRIMEE;319;18.4;Appartement;1;355
2824;22 VC SQ  NATIONAL;319;48.91;Appartement;3;258
2825;5001 RUE DE MISSIRI;321;82.26;Appartement;4;499
2826;6 RUE BERNEX;316;62.78;Appartement;2;4
2827;5006 RES VAL PINS;318;57.61;Appartement;3;797
2828;31 RUE MONTOLIEU;314;21.23;Appartement;2;15
2829;5 RUE DES RECOLETTES;316;61.7;Appartement;3;3
2830;22 BD CAMILLE FLAMMARION;316;68.77;Appartement;3;1073
2831;48 AV DE ST LOUIS;318;54.11;Appartement;3;291
2832;48 RUE PUVIS DE CHAVANNES;314;32.03;Appartement;2;11
2833;29 RUE SAINTE SOPHIE;315;40.61;Appartement;2;7
2834;21 RUE MIRES;314;83.47;Appartement;4;122
2835;103 BD DE PARIS;314;66.72;Appartement;3;297
2836;1 BD SAKAKINI;315;61.87;Appartement;3;127
2837;98 AV ROGER SALENGRO;319;48.19;Appartement;3;201
2838;27 BD PHILIPPON;315;30.86;Appartement;2;9
2839;5 AV DU MERLAN;320;20.19;Appartement;1;223
2840;163 BD BOISSON;315;16.19;Appartement;1;56
2841;25 BD VELTEN;315;26.85;Appartement;2;4
2842;17 BD FRAISSINET;315;41.03;Appartement;3;6
2843;13 RUE FORTUNE JOURDAN;319;43.28;Appartement;3;2
2844;6 CHE DE BIZET;317;39.31;Appartement;2;87
2845;5001 CITE BEAUSOLEIL B ROUX PR;315;64;Appartement;4;512
2846;102 BD DANIELLE CASANOVA;320;55.63;Appartement;4;2
2847;44 RUE DES RECOLETTES;316;45.44;Appartement;2;12
2848;3 RUE SENAC;316;29.45;Appartement;2;2
2849;8 BD ROMIEU;318;28.43;Appartement;1;7
2850;69 RUE JEAN DE BERNARDY;316;59.15;Appartement;2;1
2851;84 BD DES DAMES;314;39.54;Appartement;2;13008
2852;28 RUE DE LA LOGE;314;96.2;Appartement;4;57
2853;25 BD D ARRAS;315;70.04;Appartement;3;110
2854;39 BD BOISSON;315;38.3;Appartement;2;2
2855;35 RUE FAUCHIER;314;55.85;Appartement;3;23
2856;139 AV CAMILLE PELLETAN;319;46.93;Appartement;2;135
2857;42 RUE BOSCARY;315;83.04;Appartement;3;10
2858;11 TRA N-D DU BON SECOURS;319;66.95;Appartement;4;288
2859;1 PL AUX HUILES;316;96.61;Appartement;1;18
2860;4 RUE CHARLES DE FOUCAULD;315;73.91;Appartement;4;54
2861;8 RUE ALEXIS CARREL;315;56.07;Appartement;3;806
2862;21 RUE LAUTARD;319;34;Appartement;2;10
2863;25 RUE LOUIS MOURONVAL;319;72.01;Appartement;3;6
2864;3 PAS TIMON DAVID;316;73.65;Appartement;3;2
2865;487 RUE JEAN QUEILLAU;320;76.86;Appartement;4;453
2866;41 BD HENRI MAULINI;320;31.22;Appartement;2;3
2867;40 RUE MAZENOD;314;36.96;Appartement;3;8
2868;34 AV HAITI;315;29.23;Appartement;1;322
2869;30 RUE ELEMIR BOURGES;315;44;Appartement;4;27
2870;88 BD BLANCARDE;315;66.48;Appartement;3;7
2871;34 RUE SAINTE-FRANCOISE;314;52.47;Appartement;2;9
2872;16 RUE CHATEAUREDON;316;45.9;Appartement;1;11
2873;36 RUE BENEDIT;315;59.03;Appartement;3;365
2874;82 AV MAL FOCH;315;57.44;Appartement;3;11
2875;24 BD NATIONAL;316;69.09;Appartement;3;18
2876;73 RUE CLOVIS HUGUES;319;49.9;Appartement;3;5
2877;24 AV CLAUDE MONET;320;65.57;Appartement;3;307
2878;11 IMP MARJOLAINE;318;105.94;Maison;5;6
2879;12 RUE FARJON;316;51.37;Appartement;2;4
2880;31 RUE ESPERANDIEU;316;54.36;Appartement;3;9
2881;9 RUE MONIER;315;58.13;Appartement;3;17
2882;56 BD LECCIA;319;54.1;Appartement;3;15
2883;2 BD LAMBERT;315;18.6;Appartement;1;15
2884;1 RUE LINNE;315;38;Appartement;2;3
2885;62 RUE ALBE;315;101.98;Maison;2;1
2886;19 RUE PLUMIER;314;47.04;Appartement;2;14
2887;52 BD ALLEMAND;319;35.77;Appartement;1;2
2888;90 BD DE ROUX;315;63.8;Appartement;4;42
2889;89 BD LOUIS BOTINELLY;315;91.58;Appartement;4;281
2890;33 RUE TROIS FRERES CARASSO;315;76.2;Appartement;4;1
2891;46 RUE SAINTE BAUME;322;27.3;Appartement;1;42
2892;2 RUE CAPITAINE DESSEMOND;323;22.71;Appartement;1;437
2893;68 BD MIREILLE LAUZE;322;112.09;Appartement;5;44
2894;16 RUE ROBERT;323;22.8;Appartement;2;11
2895;23 RUE D ISLY;324;27.65;Appartement;1;11
2896;62 BD BOMPARD;323;24.89;Appartement;3;10
2897;36 RUE ANDRE AUDOLI;322;61.52;Appartement;3;449
2898;147 AV DE LA TIMONE;322;68.89;Appartement;3;25
2899;132 RUE ABBE DE L EPEE;324;40.03;Appartement;3;10
2900;25 BD BONIFAY;322;48.14;Appartement;2;31
2901;2 RUE FORT DU SANCTUAIRE;325;23.07;Appartement;1;3
2902;22 RUE DOCTEUR ESCAT;325;34.36;Appartement;3;11
2903;9 RUE CRUDERE;325;51.01;Appartement;3;14
2904;294 BD CHAVE;324;64.45;Appartement;3;9
2905;2 RUE DU LAVOIR;323;55.05;Appartement;2;5
2906;64 AV DES ROCHES;323;57.46;Appartement;2;4
2907;93 BD CHARLES LIVON;323;37.32;Appartement;2;7
2908;33 RUE ALDEBERT;325;81.92;Appartement;3;40
2909;103 BD DE SAINT LOUP;322;81.7;Appartement;4;188
2910;50 BD JEANNE D ARC;324;89.13;Appartement;4;178
2911;188 AV DE TOULON;322;61.96;Appartement;3;3
2912;71 BD CHAVE;324;41.78;Appartement;2;3
2913;41 RUE CHATEAUBRIAND;323;61.25;Appartement;3;5
2914;43 AV DE LA TIMONE;322;90.66;Appartement;4;35
2915;46 RUE HORACE BERTIN;324;39.8;Appartement;2;8
2916;7 TRA TARGUIST;323;64.28;Appartement;4;12
2917;2 RUE VITALIS;324;60.15;Appartement;3;14
2918;37 RUE CAP GALINAT;322;39.47;Appartement;2;11
2919;39 RUE CESAR ALEMAN;323;36.4;Appartement;1;76
2920;21 RUE CHARLES CERRATO;322;38.98;Appartement;3;8
2921;59 RUE ROGER BRUN;324;39.88;Appartement;2;8
2922;81 CRS GOUFFE;324;57.46;Appartement;3;130
2923;120 BD VAUBAN;325;60.45;Appartement;3;2
2924;19 RUE DE FRIEDLAND;325;41.71;Appartement;2;1032
2925;58 CRS GOUFFE;325;27.56;Appartement;2;14
2926;9 RUE PASCAL;323;52.73;Appartement;2;40
2927;28 RUE DE SMYRNE;324;18.48;Appartement;1;64
2928;116 BD MIREILLE LAUZE;322;62.8;Appartement;3;194
2929;21 AV DAVID DELLEPIANE;323;30.89;Appartement;2;6
2930;59 AV JULES CANTINI;325;37.43;Appartement;1;1148
2931;116 BD MIREILLE LAUZE;322;68.45;Appartement;3;49
2932;75 RUE SAINT JACQUES;325;44.57;Appartement;3;19
2933;119 RUE SAINT PIERRE;324;61.27;Appartement;3;26
2934;225 BD PAUL CLAUDEL;322;55.59;Appartement;3;214
2935;77 RUE SAINT SUFFREN;325;69.46;Appartement;3;4
2936;9 RUE DE LA CROIX;323;70.72;Appartement;3;6
2937;5 RUE PAUL CODACCIONI;323;44.85;Appartement;3;29
2938;9 RUE GABRIEL MARIE;322;30.08;Appartement;1;40
2939;6 RUE DES LICES;323;33.97;Appartement;1;1
2940;35 BD SAINTE THERESE;324;48.09;Appartement;2;35
2941;16 RUE GASTON BERGER;322;40.22;Appartement;2;193
2942;5 RUE RAOUL PONCHON;322;29.71;Appartement;1;1
2943;6 RUE SAINT PIERRE;325;30.81;Appartement;2;3
2944;3 RUE SAINT ETIENNE;324;49.13;Appartement;2;4
2945;10 IMP DE LA GAVELIERE;323;100.33;Appartement;4;5
2946;188 AV DE TOULON;322;66.01;Appartement;3;5
2947;95 RUE SAINT PIERRE;324;31.13;Appartement;1;4
2948;26 RUE ALDEBERT;325;84.09;Appartement;4;12
2949;26 RUE SAUVEUR TOBELEM;323;29.76;Appartement;1;5
2950;187 RUE D ENDOUME;323;41.23;Appartement;1;10
2951;10 PL PIERRE ROUX;324;30.85;Appartement;1;6
2952;188 RUE BRETEUIL;325;72.45;Appartement;4;100
2953;315 RUE SAINT PIERRE;324;22.58;Appartement;1;56
2954;9 RUE PASCAL;323;52.71;Appartement;2;34
2955;288 RUE D ENDOUME;323;60.16;Appartement;3;5
2956;29 IMP DES FRENES;322;41.6;Appartement;2;24
2957;34 RUE JEAN ROQUES;325;27;Appartement;2;10
2958;68 RUE DE LA PAIX MARCEL PAUL;325;21.68;Appartement;1;43
2959;26 RUE SAINT PIERRE;325;54.85;Appartement;3;51
2960;6 RUE DURAND;323;31.3;Maison;1;10
2961;31 RUE D ORIENT;322;29.81;Appartement;2;6
2962;9 RUE MARIUS THOUREY;323;61.71;Appartement;3;1
2963;1 RUE CHARRAS;323;57.58;Appartement;3;110
2964;39 RUE DOCT FREDERIC GRANIER;323;64.7;Appartement;3;7
2965;46 RUE NAU;325;61.07;Appartement;3;2
2966;2 RUE SAINT PIERRE;325;18.8;Appartement;1;30
2967;3 RUE MONTEVIDEO;325;28.4;Appartement;1;13
2968;47 CHE DE LA VALBARELLE ST MARCEL;322;74.32;Appartement;4;105
2969;12 RUE DU CASTELLET;323;39.27;Appartement;2;2
2970;128 RUE D AUBAGNE;325;20.97;Appartement;1;31
2971;5 RUE VIRGILE MARRON;324;58.15;Appartement;3;3
2972;2 RUE ANTOINE BLANC;322;17.8;Appartement;1;22
2973;1 PL DU QUATRE SEPTEMBRE;323;54.89;Appartement;3;24
2974;32 RUE ANDRE AUDOLI;322;111.38;Appartement;6;186
2975;4 RUE D IENA;325;57.21;Appartement;3;15
2976;107 AV DE LA CAPELETTE;322;38.31;Appartement;2;39
2977;26 RUE BRANDIS;324;42.33;Appartement;3;28
2978;1 RUE ESCOFFIER;324;56.62;Appartement;3;4
2979;23 RUE VITALIS;324;34.54;Appartement;1;11
2980;113 TRA CHEVALIER;322;73.59;Appartement;4;40
2981;60 RUE NAU;325;75.92;Appartement;2;3
2982;49 RUE DES BONS ENFANTS;325;31;Appartement;1;6
2983;45 AV DE LA CORSE;323;77.79;Appartement;3;24
2984;80 BD DE LA CORDERIE;323;63.79;Appartement;2;40
2985;5218 CHE DE L ARGILE;322;42;Appartement;2;109
2986;57 BD ANDRE AUNE;325;41.77;Appartement;2;4
2987;106 RUE EDMOND ROSTAND;325;88.49;Appartement;3;4
2988;67 RUE STE CECILE;324;41.04;Appartement;2;24
2989;50 RUE SAUVEUR TOBELEM;323;35.1;Appartement;1;10
2990;4 RUE PETIT CHANTIER;323;29;Appartement;3;4
2991;313 RUE SAINT PIERRE;324;18.72;Appartement;1;1
2992;49 RUE BRANDIS;324;47.62;Appartement;2;7
2993;5  PLT DE MALMOUSQUE;323;29.69;Appartement;1;2
2994;141 AV DE LA TIMONE;322;38.8;Appartement;2;28
2995;5 RUE TURCON;323;173.96;Maison;6;1
2996;42 CRS GOUFFE;325;56.33;Appartement;2;150
2997;4 RUE DE LA JEUNESSE;324;67.72;Appartement;3;28
2998;7 PL JOSEPH ETIENNE;323;34.84;Appartement;1;101
2999;159 AV DE LA CAPELETTE;322;27.07;Appartement;1;6
3000;49 RUE D ENDOUME;323;45.51;Appartement;2;18
3001;6 PL DE VENISE;325;61.73;Appartement;3;37
3002;58 AV DE LA CORSE;323;78.14;Appartement;3;11
3003;19 RUE PETIT CHANTIER;323;38.38;Appartement;2;1
3004;10 BD ANDRE AUNE;325;68;Appartement;4;3
3005;154 RUE DE ROME;325;67.82;Appartement;3;4
3006;29 BD BAILLE;325;109.35;Appartement;4;6
3007;123 BD ROMAIN ROLLAND;322;37.89;Appartement;4;445
3008;52 RUE CHRISTOPHE COLOMB;325;38.6;Appartement;2;1
3009;95 RUE SAINT-PIERRE;324;30.86;Appartement;2;9
3010;5 TRA DE LA SERRE;323;49.38;Appartement;1;1
3011;38 RUE DU BERCEAU;324;95.1;Appartement;3;116
3012;29 RUE DES FRERES PECCHINI;323;33.69;Appartement;2;11
3013;7 PL JOSEPH ETIENNE;323;64.53;Appartement;3;143
3014;13 BD GUSTAVE GANAY;326;51.54;Appartement;3;217
3015;9300 RES LES ARPEGES BD DES ABA;327;47.33;Appartement;2;218
3016;9001 ALL DES TOURNEURS;327;64.23;Appartement;3;1063
3017;296 BD ROMAIN ROLLAND;326;76.15;Appartement;5;19
3018;14 RUE NEGRESKO;328;17.1;Appartement;1;485
3019;5279 RUE DU 14 JUILLET;329;53.09;Appartement;3;71
3020;26 RUE DOCT SEVERIN ICARD;330;36.8;Appartement;3;11
3021;642 AV DE MAZARGUES;328;22.23;Appartement;1;281
3022;40 BD DE SAINTE MARGUERITE;326;58;Appartement;3;43
3023;14 RUE NEGRESKO;328;69.32;Appartement;3;663
3024;26 AV GENERAL DE GAULLE;331;55;Appartement;2;1
3025;9001 RES CENTRAL PARC;327;34.41;Appartement;1;500
3026;27 RUE ROCCA;328;85.37;Appartement;4;31
3027;9001 CITE LE CORBUSIER;328;103.14;Appartement;4;292
3028;27 AV MARECHAL FOCH;330;50.43;Appartement;2;61
3029;66 RUE DU COMMANDANT ROLLAND;328;27.15;Appartement;1;6
3030;9002 CHE DE SAINTE CROIX;332;53.45;Appartement;3;75
3031;3 RUE ANTOINE PIRRODI;332;29.29;Appartement;1;1
3032;89 RUE SAINT SEBASTIEN;328;51.43;Appartement;1;4
3033;83 BD DU REDON;326;68.78;Appartement;3;8548
3034;134 RUE LIANDIER;328;71.56;Appartement;3;12
3035;23 BD BAPTISTIN CAYOL;328;35.55;Appartement;1;50
3036;9012 MAIL LE MAIL;329;64.3;Appartement;3;74
3037;22 RUE MARIUS LIEUTAUD;332;21.12;Appartement;1;1
3038;11 RUE ANTOINE PIRRODI;332;23.07;Appartement;2;4
3039;432 BD DE LAVAUX;332;115.53;Appartement;4;4
3040;34 RUE NICOLE ZEMMOUR;326;68.81;Appartement;3;119
3041;210 CHE ARENE CROS;332;27.9;Appartement;1;60
3042;9001  BEAUVALLON CENTRE;326;43.72;Appartement;2;596
3043;30 RUE DES MOUSSES;328;20.45;Appartement;1;100
3044;5073  LA VERRERIE;333;38.43;Appartement;2;5
3045;8 RUE DES GORGUES;334;72.36;Appartement;3;3
3046;30 RUE DES MOUSSES;328;50.32;Appartement;2;112
3047;360 AV DU PRADO;328;70.84;Appartement;3;112
3048;2 RUE DE LA BIBLIOTHEQUE;327;82.72;Appartement;5;127
3049;9001 RES CLE DES CHAMPS;327;69.87;Appartement;3;626
3050;88 AV DE MAZARGUES;328;55.63;Appartement;3;186
3051;86 BD VOLTAIRE;335;104.5;Appartement;5;1
3052;65 BD LEI ROURE;326;161.39;Maison;6;6
3053;4 BD FRANCIS CAPUANO;336;31.55;Appartement;1;2
3054;27 RUE DU GRAND MADIER;332;25.31;Appartement;1;2
3055;39 RUE BORDE;328;46.77;Appartement;2;159
3056;988 AV CITHARISTA;332;126.78;Maison;4;13
3057;150 AV DE LA LIONNE;332;40.23;Appartement;2;8
3058;73 RUE DU ROUET;328;31.97;Appartement;2;109
3059;42 AV DES MICOCOULIERS;332;68.69;Appartement;3;19
3060;5073  LA VERRERIE;333;38.07;Appartement;2;56
3061;257 ALL LUMIERE;332;50.18;Appartement;2;132
3062;40 BD EDOUARD HERRIOT;328;72.54;Appartement;3;2
3063;58 CHE DU VAL DES BOIS;326;32.44;Appartement;1;50
3064;26 AV BEAU PIN;328;25.88;Appartement;1;106
3065;327 AV DU PRADO;328;76.53;Appartement;3;287
3066;83 BD DU REDON;326;48.8;Appartement;2;8669
3067;200 CHEM DU COULET;337;92.99;Maison;3;2
3068;21 ALL GOYA;328;72.09;Appartement;4;320
3069;9001  BEAUVALLON PINEDE;326;56.32;Appartement;3;359
3070;24 RUE GRANDE;334;51.71;Appartement;1;1
3071;244 AV DU PRADO;328;159.54;Appartement;5;41
3072;314 AV DU PRADO;328;82.08;Appartement;3;785
3073;5671 RES LES CIGALES;338;67.16;Appartement;3;1
3074;23 BD VELASQUEZ;328;68.45;Appartement;4;126
3075; ALL DES VERRIERS;327;51.17;Appartement;2;88
3076;430 AV MAL J DE L DE TASSIGNY;326;70.67;Appartement;4;139
3077;1 RES LE LANCIER;326;31.28;Appartement;1;90
3078;245 AV DE LA PAIX;332;49.52;Appartement;3;29
3079;1 RUE DE LORRAINE;328;80.28;Appartement;3;64
3080;88 AV DE MAZARGUES;328;65.98;Appartement;4;315
3081;131 CHE DE VIREBELLE;332;77.37;Appartement;4;44
3082;9001 RES LES FRENES;327;85.11;Appartement;4;83
3083;143 AV DE HAMBOURG;328;105.47;Appartement;5;26
3084;24 BD TROLLAT;326;120.43;Maison;4;3
3085; ALL DES VERRIERS;327;66.44;Appartement;3;63
3086;9001 CITE LE CORBUSIER;328;92.88;Appartement;4;189
3087;9001  GR LE JARDIN DES COSSETTES;327;93.93;Maison;5;18
3088;221 VC ANCIEN CHEM DE CASSIS;326;21.19;Appartement;1;36
3089;20 RUE DE LA MAGALONE;326;53.56;Appartement;3;1062
3090;523 RUE PARADIS;328;31.65;Appartement;1;76
3091;35 RUE GRANDE;334;31.33;Appartement;2;5
3092;14 AV DU CLOS DES OLIVIERS;330;58.26;Appartement;3;1
3093;34 IMP JEAN OLIVIER;332;47.66;Appartement;2;15
3094;250 CHE ARENE CROS;332;35.58;Appartement;2;1219
3095;5015  LA BOUILLADISSE;336;25.02;Appartement;3;4
3096;39 BD EMILE SICARD;328;36.6;Appartement;2;6
3097;391 BD ROMAIN ROLLAND;326;63.64;Appartement;4;409
3098;121 BD PAUL CLAUDEL;326;56.1;Appartement;3;545
3099;20 BD MIREILLE JOURDAN BARRY;328;58.36;Appartement;2;127
3100;3 AV DE LA FARINIERE;326;66.06;Appartement;3;62
3101;83 BD DU REDON;326;110.3;Appartement;5;5500
3102;210 CHEM DU COULET;337;65.97;Maison;3;20
3103;3 ALL CERVANTES;326;53.36;Appartement;2;101
3104;318 CHE DE ROUMAGOUA;332;55.3;Appartement;3;90
3105;61 CHE DES PASSONS;327;109.3;Appartement;4;1
3106;13 RUE MMRS BOYER;336;55.13;Appartement;2;14
3107;16 SQ MICHELET;326;57.99;Appartement;3;9
3108;20 RUE DE LA MAGALONE;326;52.17;Appartement;3;1034
3109;9300 RES LES ARPEGES BD DES ABA;327;92.03;Appartement;5;206
3110;17 RUE DE CLUNY;328;35.22;Appartement;2;43
3111;2 RUE MARIUS PASCAU;334;31.31;Appartement;2;3
3112;250 CHE ARENE CROS;332;27.9;Appartement;1;547
3113;83 BD DU REDON;326;38.54;Appartement;2;869
3114;9101 RES CASSIS LE VALLAT;330;69.9;Appartement;3;149
3115;150 AV DE LA LIONNE;332;61.93;Appartement;3;35
3116;170 AV CAPORAL CHEF ALAIN DERUY;332;32.85;Appartement;2;121
3117;9001 RES CLE DES CHAMPS;327;73.21;Appartement;4;1048
3118;27 AV MARECHAL FOCH;330;33.29;Appartement;2;68
3119;9001 RES LE CORAIL;330;34.37;Appartement;1;11
3120;168 RUE DU ROUET;328;48.04;Appartement;3;4
3121;10 ALL GUY HUVE;335;93.52;Maison;4;49
3122;9025  GRP PROVENCE AVE VERDUN;327;50.37;Appartement;3;137
3123;314 AV DU PRADO;328;43.16;Appartement;2;918
3124;4 AV VALMONT;326;103.8;Appartement;5;5
3125;37 CHE DU PUITS DE BRUNET;332;65.06;Appartement;3;60
3126;4 RUE MARIUS LIEUTAUD;332;37.74;Appartement;2;1
3127;7 AV DU HUIT MAI;327;76.82;Appartement;3;4
3128;75 BD DU REDON;326;60.6;Appartement;3;160
3129;64 RUE DU COMMANDANT ROLLAND;328;113.8;Appartement;3;47
3130;201 SQ LA CRAVACHE;326;51.21;Appartement;3;294
3131;5088 CHE DU PUITS ARMAND;339;84;Appartement;4;172
3132;5597  LE REPOS;331;32.71;Appartement;2;16
3133;58 RUE DE LA REPUBLIQUE;327;34.9;Appartement;1;18
3134;1 PL DES MARTYRS;340;84.5;Appartement;4;4
3135;10 RUE DU GRAND MADIER;332;41;Appartement;3;3
3136;25 RUE DOMERGUE;327;43.51;Appartement;1;2
3137;34 BD GASTON CREMIEUX;328;85.2;Appartement;3;66
3138;3 AV AUGUSTE FAVIER;330;56.75;Appartement;2;4
3139;2 AV DU PRE;332;42.66;Appartement;2;5
3140;121 CHE DE L HOMME ROUGE;332;40.4;Appartement;3;42
3141;5000 AV ERNEST SUBILIA;332;28.34;Appartement;2;49
3142;250 CHE ARENE CROS;332;21.76;Appartement;1;1011
3143;34 RUE DE L ARENE;330;84.44;Appartement;4;96
3144;22 SQ MICHELET;326;78.08;Appartement;4;13
3145;151 AV FRANKLIN ROOSEVELT;332;52.3;Appartement;2;210
3146;10 RUE FREDERIC MISTRAL;330;67.96;Appartement;4;3
3147;9001 RES LES LAVANDES;327;88.47;Appartement;5;35
3148;216 AV DU PRADO;328;101.76;Appartement;4;234
3149;2 BD DES CEDRES;326;97.95;Appartement;4;274
3150;92 CHE COLLINE ST JOSEPH;326;78.07;Appartement;3;165
3151;95 AV DE LA MADRAGUE MONTREDON;328;29.81;Appartement;1;38
3152;5 RUE BORDE;328;22.33;Appartement;1;39
3153;43 TRA PARANGON;328;50.8;Appartement;2;99
3154;1691 CHE DES SEVERIERS;332;66.1;Appartement;3;59
3155;42 RUE HENRI TOMASI;326;68.26;Appartement;3;67
3156;9 TRA DE LA GOUFFONNE;326;66.74;Appartement;3;48
3157;20 RUE DE LA MAGALONE;326;52.02;Appartement;3;1148
3158;288 RUE PARADIS;328;89.43;Appartement;3;15
3159;9001 CITE LE CORBUSIER;328;31;Appartement;1;207
3160;1 ALL MURILLO;328;81.71;Appartement;3;255
3161;20 CHE DU ROI D ESPAGNE;326;72.41;Appartement;3;54
3162;83 BD DU REDON;326;68.37;Appartement;3;8024
3163;123 TRA PARANGON;328;72.28;Appartement;4;314
3164;11 TRA DE L OLYMPIQUE;328;53.63;Appartement;1;90
3165;6 RUE DE LA LIBERTE;332;35.91;Appartement;1;4
3166;131 AV DU PRADO;328;85.02;Appartement;3;146
3167;471 AV D ALSACE;332;54.12;Appartement;3;2
3168;16 RUE PEYPAGAN;327;35.22;Appartement;2;3
3169;62 AV JULES CANTINI;328;90.67;Appartement;5;264
